"Time [ns]","Moving1.Position [deg]","L(Winding1,Winding1) [deg]"
0,320,8.09702553206071
2000000,320.009686732223,8.09733024856862
4000000,320.038793152746,8.09825553329241
6000000,320.087458631479,8.09983305634614
8000000,320.155917715716,8.10211624695097
10000000,320.24450356279,8.10518039385516
12000000,320.353652957747,8.10912271630071
14000000,320.483913230224,8.11406257227588
16000000,320.635951659445,8.1201446576359
18000000,320.810568435771,8.12755478960166
20000000,321.008714816015,8.13656784928661
22000000,321.231518045243,8.14763975886176
24000000,321.480295717378,8.15988431884347
26000000,321.756530922033,8.17472202693722
28000000,322.06192570052,8.19343220168315
30000000,322.398453847551,8.21754305428093
32000000,322.76837156178,8.23582055536651
34000000,323.174125406946,8.25464374162385
36000000,323.618467508765,8.28045671557762
38000000,324.104645453391,8.31381947739346
40000000,324.636577003294,8.3564490502168
42000000,325.21917180167,8.40960920061557
44000000,325.858641808217,8.47661085956377
46000000,326.562997561841,8.56585519913981
48000000,327.342702120737,8.68882534093994
50000000,328.210861606278,8.8181047519837
52000000,329.183428485354,8.9923590037732
54000000,330.278021507163,9.23218442290757
56000000,331.511511299964,9.54290603965834
58000000,332.894886124809,9.91284766652809
60000000,334.43160091543,10.3001637937718
62000000,336.122472143064,10.7473394429871
64000000,337.967991075529,11.2458435501519
66000000,339.967857537626,11.7504239486431
68000000,342.122507479105,12.336080873193
70000000,344.431455851298,12.9166645030922
72000000.0000001,346.894737183103,13.572026687669
74000000.0000001,349.511888995685,14.2418603556701
76000000.0000001,352.282777545477,14.9863375904067
78000000.0000001,355.206655042349,15.7220252240482
80000000.0000001,358.283525205134,16.5346053072576
82000000.0000001,1.51306239857617,17.3608197589837
84000000.0000001,4.89434086671938,18.224991507238
86000000.0000001,8.42713183099981,19.1403551501293
88000000.0000001,12.1113249990093,20.0835687033917
90000000.0000001,15.9461399811627,21.0466110525571
92000000.0000001,19.9306726170273,22.0538294596334
94000000.0000001,24.0643961813826,23.0953816445553
96000000.0000001,28.3457575088244,24.1589937361287
98000000.0000001,32.7711303041282,25.2279889788243
100000000,37.332578252132,26.2325411107224
102000000,42.0075077549836,26.9818209294139
104000000,46.7364755225063,27.0695216725856
106000000,51.4355657789679,26.4590933533104
108000000,56.0342578873445,25.4825087845965
110000000,60.5029345091628,24.4287375318871
112000000,64.8312833927822,23.3668585024717
114000000,69.0150050821645,22.319034438107
116000000,73.0521792817028,21.3157703724546
118000000,76.9416455994684,20.3288090431301
120000000,80.6820451909182,19.3592721450585
122000000,84.2726394534954,18.4385631521039
124000000,87.7137213500031,17.5786295317573
126000000,91.0051496737087,16.7082506140135
128000000,94.1456940257034,15.8909099550064
130000000,97.1353497821435,15.1365826996581
132000000,99.9737429852822,14.3792836756255
134000000,102.660369701055,13.6972314298651
136000000,105.195181509338,13.0180784511436
138000000,107.577679955581,12.4315093054781
140000000,109.807922166399,11.8122112289006
142000000,111.885357490257,11.2828858229405
144000000,113.810149405755,10.7692071324237
146000000,115.582127593676,10.3001557383916
148000000,117.201994648729,9.89343186603007
150000000,118.67116035496,9.49582273215834
152000000,119.994101677139,9.17562508206574
154000000,121.183818643761,8.92840718693852
156000000,122.258623545674,8.75392892546348
158000000,123.237134959877,8.60027240786611
160000000,124.136031292099,8.48117313756893
162000000,124.96918474875,8.39351867713494
164000000,125.747165337805,8.32572263487396
166000000,126.477873174438,8.27399221661546
168000000,127.16733062533,8.23954334400229
170000000,127.82031408944,8.2029586740578
172000000,128.441232831825,8.16406467811003
174000000,129.034155801578,8.134568753191
176000000,129.602592173752,8.1104108308854
178000000,130.149587535162,8.09146406207556
180000000,130.677833742231,8.07644374764365
182000000,131.189762461867,8.06458884304283
184000000,131.687594187759,8.05595244078887
186000000,132.173349701485,8.05213464437735
188000000,132.648874126459,8.04740513213558
190000000,133.115925028391,8.0358938508617
192000000,133.576230328922,8.0286708915122
194000000,134.031468296827,8.02381076830012
196000000,134.48328602862,8.02075485136167
198000000,134.933300063559,8.01978958598403
200000000,135.383099573366,8.02025696703361
202000000,135.834262331298,8.0225649758624
204000000,136.288390588187,8.02660850283732
206000000,136.747121354865,8.03345806098316
208000000,137.212115009712,8.04464319316832
210000000,137.685065501164,8.0533190371019
212000000,138.167725038151,8.05577815706506
214000000,138.661924902696,8.06316301087087
216000000,139.169628459579,8.07349499548678
218000000,139.692959235347,8.08743038895559
220000000,140.234264777499,8.10500831085695
222000000,140.796151526226,8.12714278052417
224000000,141.381573349961,8.15503705921832
226000000,141.993910982942,8.18887139289979
228000000,142.636986134434,8.23011313336808
230000000,143.315067592145,8.26232499624587
232000000,144.03280226054,8.30881647543912
234000000,144.795796537126,8.37062624605503
236000000,145.611204414452,8.44926984540318
238000000,146.488384767967,8.55565004585133
240000000,147.439865997592,8.70627343316724
242000000,148.481569909319,8.86273001562762
244000000,149.632662426597,9.08634961283145
246000000,150.913023950497,9.38635414007434
248000000,152.338663839347,9.77050488737686
250000000,153.916457444802,10.1690654263883
252000000,155.648043265618,10.6201763865191
254000000,157.534131730733,11.1424959027038
256000000,159.574370057997,11.6449567846364
258000000,161.769274638432,12.2336936541277
260000000,164.1187132712,12.837059487006
262000000,166.622505700568,13.4977661769476
264000000,169.280236841459,14.1825141848875
266000000,172.091748595936,14.931941680112
268000000,175.056314463183,15.6835121358563
270000000,178.17392014813,16.5082202777576
272000000,181.44414887575,17.3422813568
274000000,184.866149443587,18.2175911362138
276000000,188.439680506713,19.1434857144784
278000000,192.164633093806,20.0980635433794
280000000,196.040166548839,21.0711420620111
282000000,200.065344708128,22.0879015408108
284000000,204.239603935448,23.1369066653418
286000000,208.561320350201,24.2086464006904
288000000,213.026752170374,25.2824072203417
290000000,217.627447515832,26.2949787036985
292000000,222.339092666935,27.0221033684641
294000000,227.098580445984,27.054884102472
296000000,231.821426274741,26.3918008424318
298000000,236.439918057617,25.395249128111
300000000,240.926785013071,24.3277066127177
302000000,245.27255523751,23.2576314609801
304000000,249.47320762492,22.2038147214819
306000000,253.527026851232,21.1872583668751
308000000,257.433149557694,20.2115520368501
310000000,261.190469891224,19.2331048082437
312000000,264.797982412118,18.3043711320415
314000000,268.255801873303,17.4261940928185
316000000,271.563860634824,16.5713099121865
318000000,274.720927651563,15.7421904485845
320000000,277.726939558533,14.9850567594137
322000000,280.581844460111,14.2201996911984
324000000,283.284908243564,13.5260657461803
326000000,285.83601804266,12.8509143355874
328000000,288.234570068735,12.2375112499567
330000000,290.48044680576,11.6342247856655
332000000,292.573574788705,11.1159287676065
334000000,294.514400893869,10.5806153401749
336000000,296.302688996301,10.1185339190411
338000000,297.939297088564,9.69590236729554
340000000,299.426861508854,9.30461679164819
342000000,300.774915537861,9.0068898787013
344000000,302.001600036402,8.7904069486411
346000000,303.127473351728,8.61662741404027
348000000,304.171812481885,8.47715088211126
350000000,305.150755369607,8.37649365776034
352000000,306.076370553197,8.30069685132108
354000000,306.957474171288,8.24845629117975
356000000,307.800665563825,8.20420592170532
358000000,308.611637772686,8.15513053296868
360000000,309.395603615594,8.11859009727835
362000000,310.157017543207,8.09122136914104
364000000,310.899690607373,8.07073493017998
366000000,311.626995033162,8.05668477867548
368000000,312.341954589508,8.05173129790846
370000000,313.04729449603,8.03733875590411
372000000,313.745631203177,8.02674331609968
374000000,314.43950350011,8.02078627769325
376000000,315.131401621321,8.01979190725993
378000000,315.823774693247,8.02258698042336
380000000,316.519078526217,8.0293823855779
382000000,317.219807539109,8.04345642600208
384000000,317.928484958982,8.05304027574141
386000000,318.647762702909,8.06259128590848
388000000,319.380481839903,8.07854417261561
390000000,320.129753874869,8.10123485944065
392000000,320.899091769017,8.13149602155166
394000000,321.692539757882,8.17113110702231
396000000,322.514823686961,8.22611673280144
398000000,323.371325526888,8.2654009415881
400000000,324.267950834524,8.32623923036163
402000000,325.211968864346,8.40892517202751
404000000,326.213085664968,8.51980377738455
406000000,327.284500975302,8.6785669095629
408000000,328.443538346576,8.85620682097785
410000000,329.711274543223,9.10362773856619
412000000,331.109378560003,9.43734674353468
414000000,332.654160955569,9.85386814966907
416000000,334.35160381407,10.2794534723575
418000000,336.203090730545,10.7694711357407
420000000,338.209223536316,11.3028509507742
422000000,340.369780598498,11.8550269840777
424000000,342.685084493776,12.4905379166304
426000000,345.154485309896,13.1068401125664
428000000,347.778176051725,13.8087153763573
430000000,350.555597469108,14.5138576066147
432000000,353.486548532046,15.2834070602847
434000000,356.570716579917,16.0820319095458
436000000,359.807453419862,16.9129973769475
438000000,3.19680849863164,17.8007540116796
440000000,6.73820538403049,18.7064297835674
442000000,10.430916915893,19.642873475689
444000000,14.2748828456002,20.623789662858
446000000,18.2699166303785,21.6472739838221
448000000,22.4148129411397,22.7034003179896
450000000,26.707976129542,23.7534219568705
452000000,31.1463956005154,24.8245203251095
454000000,35.7240557988821,25.8667147301331
456000000,40.4251101806651,26.7639949351675
458000000,45.2053984402559,27.1073612293839
460000000,49.9826759015999,26.6961280249234
462000000,54.6772756554613,25.7817512285768
464000000,59.2482597559661,24.7284177397952
466000000,63.6811680895646,23.6547666219272
468000000,67.9704448952927,22.5979678186582
470000000,72.1134105592146,21.5600254580761
472000000,76.1084102121395,20.5305114664918
474000000,79.9542134321641,19.5464449347165
476000000,83.6503381070464,18.6032572163829
478000000,87.1969175197285,17.7109534124915
480000000,90.5935092695603,16.8110033255303
482000000,93.8393249828727,15.9722906884264
484000000,96.9343626461144,15.18417873212
486000000,99.8780305920269,14.4038925994256
488000000,102.669933824558,13.6945776791436
490000000,105.3100209285,12.9875628621405
492000000,107.79772193318,12.3661030839466
494000000,110.133010951292,11.7268230173103
496000000,112.315510181611,11.1812930361096
498000000,114.345616418938,10.6249856686131
500000000,116.223119138546,10.1380846096622
502000000,117.948915422446,9.69335697654462
504000000,119.525854442685,9.28115827719606
506000000,120.964578103417,8.9695655710582
508000000,122.285050891103,8.75032361458723
510000000,123.509672923278,8.56138699888535
512000000,124.658837865132,8.4237450977937
514000000,125.748827391188,8.32559152040608
516000000,126.791308079065,8.25641100160647
518000000,127.79468507145,8.20481987047743
520000000,128.765792291023,8.1476479881737
522000000,129.710754653013,8.10631911180728
524000000,130.634753109865,8.07757282346472
526000000,131.542190558388,8.05804278893795
528000000,132.436924781873,8.05190656533575
530000000,133.322380649794,8.03220560301174
532000000,134.201836206542,8.02244594571879
534000000,135.078474624924,8.01979363952611
536000000,135.955406895887,8.02343666702776
538000000,136.8357464504,8.03525491917099
540000000,137.72267632715,8.05333881405253
542000000,138.619478028936,8.06235905050417
544000000,139.529652340083,8.08275639015612
546000000,140.457108671614,8.11324024773701
548000000,141.406362404292,8.15625214956838
550000000,142.382766779891,8.21584804024969
552000000,143.392538260126,8.26677677445371
554000000,144.442651351214,8.34037241703073
556000000,145.54189007012,8.44193989899887
558000000,146.702308762161,8.58555799262409
560000000,147.940698273649,8.77714553723823
562000000,149.278525865952,9.01155517911126
564000000,150.739510682243,9.34265724374239
566000000,152.343599564481,9.77190550039391
568000000,154.099573987903,10.2150668790474
570000000,156.009433553635,10.7166271265077
572000000,158.07391446293,11.2708588057391
574000000,160.292783797423,11.8350431513154
576000000,162.666394431915,12.4861815904331
578000000,165.194096008546,13.1171286009376
580000000,167.876087135645,13.8327823523429
582000000,170.711827378366,14.5548084124885
584000000,173.701046262791,15.3356295892446
586000000,176.843470089999,16.1593308375614
588000000,180.138367552881,16.9991636877806
590000000,183.585758476479,17.8949170666232
592000000,187.185264719139,18.8294808476152
594000000,190.936052273843,19.7728943168563
596000000,194.837675857117,20.7654548293043
598000000,198.889953294151,21.7941698063642
600000000,203.092026462204,22.8658044217594
602000000,207.44225237218,23.9489886114985
604000000,211.937417804541,25.0227893854524
606000000,216.570468773395,26.0538710074982
608000000,221.322030130332,26.8899792858231
610000000,226.139217432896,27.0881196842473
612000000,230.937529187929,26.5418425736825
614000000,235.641353316527,25.5688201650709
616000000,240.216974635717,24.4979859361933
618000000,244.652800807033,23.4103735719685
620000000,248.944213143776,22.337181846442
622000000,253.089138863155,21.3055969726509
624000000,257.086382298072,20.2942322668431
626000000,260.934630148514,19.2959604123721
628000000,264.633045216512,18.3461818218047
630000000,268.181833082655,17.4467152918324
632000000,271.58087363215,16.5671347854853
634000000,274.828912004249,15.7145236942998
636000000,277.92582067544,14.9287460739139
638000000,280.871504477985,14.1464658368765
640000000,283.66527676173,13.4242292642587
642000000,286.307066898792,12.7339169046945
644000000,288.796264145081,12.0791314230011
646000000,291.132620034728,11.465982524028
648000000,293.31619657114,10.9051445762242
650000000,295.347065544777,10.3618073949378
652000000,297.225735976061,9.88816123712824
654000000,298.95403927813,9.4214964875296
656000000,300.538922643726,9.05536877462069
658000000,301.999059012754,8.79078812914854
660000000,303.358338590385,8.58264204928698
662000000,304.639633930054,8.42578304853578
664000000,305.861358066495,8.31668565678438
666000000,307.036465956222,8.24494264804018
668000000,308.174117825875,8.17930930247162
670000000,309.281985404777,8.12336005578714
672000000,310.366604616628,8.08491868446759
674000000,311.433406376942,8.05977273408059
676000000,312.487032200871,8.05182604099752
678000000,313.531545268724,8.02924463684121
680000000,314.570807011487,8.0202357999008
682000000,315.608556559785,8.02128029336572
684000000,316.648470756755,8.0312298394253
686000000,317.694280685924,8.05208385750247
688000000.000001,318.749830469748,8.06463586541385
690000000.000001,319.819290749275,8.09110378297161
692000000.000001,320.907391144735,8.13187235500368
694000000.000001,322.019732055908,8.19067834578228
696000000.000001,323.16301372354,8.25407011348224
698000000.000001,324.344987894978,8.33230250573751
700000000.000001,325.575275746972,8.44536003544497
702000000.000001,326.867314797366,8.61015219740268
704000000.000001,328.240140956,8.82275345471835
706000000.000001,329.717926878112,9.10510670027949
708000000.000001,331.32574279614,9.49443840693141
710000000.000001,333.081286918863,9.95887593906702
712000000.000001,334.990155660298,10.4477796922657
714000000.000001,337.053461957687,11.0055887042484
716000000.000001,339.271125338858,11.5654998205236
718000000.000001,341.643390642733,12.1977362669331
720000000.000001,344.170241054717,12.8500172597674
722000000.000001,346.851460739529,13.5601368597783
724000000.000001,349.68654568677,14.2872816043002
726000000.000001,352.67537690449,15.0907727437977
728000000.000001,355.817215879774,15.8793943764999
730000000.000001,359.111873692764,16.7353038616812
732000000.000001,2.55928315542458,17.6479729274423
734000000.000001,6.15818501500393,18.551378566873
736000000.000001,9.90824007979394,19.5098576669307
738000000.000001,13.8098480730566,20.5106958433038
740000000.000001,17.8627071160771,21.5524544422324
742000000.000001,22.0653514951839,22.6059469538029
744000000.000001,26.4161746473314,23.6782370418913
746000000.000001,30.9123871525274,24.7670708388063
748000000.000001,35.5482026551762,25.8291780708201
750000000.000001,40.3081972117262,26.7472471568115
752000000.000001,45.1489300703512,27.1079440748771
754000000.000001,49.9875960820057,26.6953958047139
756000000.000001,54.7436562540497,25.7675484061001
758000000.000001,59.3758994667968,24.6979819980933
760000000.000001,63.8698862364648,23.6060121180929
762000000.000001,68.2201442196752,22.5290048341906
764000000.000001,72.4241232968355,21.487849221004
766000000.000001,76.4802789962863,20.4398254671942
768000000.000001,80.387206966138,19.4344478390429
770000000.000001,84.1443400475867,18.4719341372921
772000000.000001,87.7519894161916,17.56770892667
774000000.000001,91.2099751341446,16.6585866043926
776000000.000001,94.5170085083516,15.7945745879391
778000000.000001,97.6730808367061,15.000264709643
780000000.000001,100.678093728472,14.1955524822831
782000000.000001,103.531248049939,13.4599010900017
784000000.000001,106.232432538109,12.7521238918823
786000000.000001,108.781018347462,12.0833233237719
788000000.000001,111.176765977221,11.4549085880989
790000000.000001,113.419726331071,10.8764895246907
792000000.000001,115.509947860348,10.318956370113
794000000.000001,117.448190788428,9.8338339167895
796000000.000001,119.237062563882,9.35036707301075
798000000.000001,120.885380547888,8.98494106855331
800000000.000001,122.414426249002,8.73311938399483
802000000.000001,123.8498325037,8.5165193846697
804000000.000001,125.214729048312,8.37066196994599
806000000.000001,126.526504546609,8.27104477673231
808000000.000001,127.797104911133,8.20464325395105
810000000.000001,129.035401549711,8.13451094465519
812000000.000001,130.249020504837,8.0884197302894
814000000.000001,131.444239634087,8.05969103799623
816000000.000001,132.626315668046,8.04807536342764
818000000.000001,133.799806825036,8.02616559668291
820000000.000001,134.969018746273,8.01982171244593
822000000.000001,136.138138051441,8.02501408660558
824000000.000001,137.311329463457,8.0475703856963
826000000.000001,138.492866666043,8.06013465887383
828000000.000001,139.687298609543,8.08726294021355
830000000.000001,140.899805059971,8.13173595156596
832000000.000001,142.136584403162,8.19820280552074
834000000.000001,143.40512212048,8.26751572684484
836000000.000001,144.714217685771,8.36336674519692
838000000.000001,146.075404514293,8.50245009873965
840000000.000001,147.505244130819,8.71798832119189
842000000.000001,149.026656202412,8.96175837518253
844000000.000001,150.666744918895,9.32470426310144
846000000.000001,152.448649645056,9.80178596883013
848000000.000001,154.382282721725,10.2874116816018
850000000.000001,156.469895744462,10.8426981004887
852000000.000001,158.712075008357,11.4242199789076
854000000.000001,161.108780605026,12.0499737310013
856000000.000001,163.660251212696,12.7242838032223
858000000.000001,166.366056572677,13.428845176415
860000000.000001,169.22582913389,14.1687314519595
862000000.000001,172.239389217449,14.974016359478
864000000.000001,175.405932634292,15.7731583218423
866000000.000001,178.725438654033,16.6410859079393
868000000.000001,182.197752669162,17.5484064352849
870000000.000001,185.821565666195,18.4626243875704
872000000.000001,189.596501905854,19.4295833712387
874000000.000001,193.522975922207,20.4397973468132
876000000.000001,197.600613136031,21.4909920198404
878000000.000001,201.82796528539,22.5403008629407
880000000.000001,206.203488517347,23.6238523863703
882000000.000001,210.724595467634,24.7216826043931
884000000.000001,215.385642690275,25.7944270126501
886000000.000001,220.171659649145,26.727642890715
888000000.000001,225.040217491208,27.1087032619267
890000000.000001,229.908521752686,26.7071078244022
892000000.000001,234.695348390377,25.7780253721973
894000000.000001,239.35863590095,24.7019638711867
896000000.000001,243.883719106195,23.6026844993069
898000000.000001,248.265113216425,22.5167025822971
900000000.000001,252.500245396929,21.4700050057649
902000000.000001,256.587597003312,20.413893763621
904000000.000001,260.525741906741,19.3989140359575
906000000.000001,264.314071127998,18.4278371681908
908000000.000001,267.952871724447,17.5108646198802
910000000.000001,271.441933129807,16.6013272826808
912000000.000001,274.77997407838,15.7270570985982
914000000.000001,277.966899220422,14.917178707821
916000000.000001,281.002583347433,14.1136638034334
918000000.000001,283.886317271255,13.3642766466836
920000000.000001,286.618014147994,12.6592705967343
922000000.000001,289.197148501523,11.9714115837716
924000000.000001,291.623406978148,11.3452858763793
926000000.000001,293.896943898183,10.745350290489
928000000.000001,296.017697600764,10.1894478045185
930000000.000001,297.98665571688,9.68244409522179
932000000.000001,299.807340048934,9.21682060398062
934000000.000001,301.493635463626,8.8726847818092
936000000.000001,303.070456291986,8.62539677076209
938000000.000001,304.564445151219,8.43358925668111
940000000.000001,305.997638607981,8.30642348040552
942000000.000001,307.385205642092,8.23134357041294
944000000.000001,308.737538765148,8.14892015968362
946000000.000001,310.063416431475,8.09419685480274
948000000.000001,311.369974601038,8.06094273644294
950000000.000001,312.66305786399,8.04688162731929
952000000.000001,313.947681747793,8.02442761360458
954000000.000001,315.228551727016,8.01989966042033
956000000.000001,316.510240130678,8.0292666512963
958000000.000001,317.797338271734,8.0523664638921
960000000.000001,319.094589625956,8.07152216053228
962000000.000001,320.407238673837,8.11112425402971
964000000.000001,321.741501961296,8.17386941754774
966000000.000001,323.105004198166,8.25113056174238
968000000.000001,324.506885125645,8.34546951612289
970000000.000001,325.958860650894,8.48831777806296
972000000.000001,327.477950569821,8.71330514795121
974000000.000001,329.088201733649,8.97360267929376
976000000.000001,330.818078349182,9.36222989577987
978000000.000001,332.691147510066,9.86290167078648
980000000.000001,334.716568711202,10.3748921726008
982000000.000001,336.896187922063,10.9611378678893
984000000.000001,339.230214357732,11.5549194221165
986000000.000001,341.718835216685,12.2192064823479
988000000.000001,344.361994174309,12.8987824959886
990000000.000001,347.159529743557,13.6453246152572
992000000.000001,350.110814574476,14.3986362603112
994000000.000001,353.215789226121,15.2186544145084
996000000.000001,356.473967371725,16.0551948174504
998000000.000001,359.884718362683,16.9333410978582
1000000000,3.44807380240044,17.8613514964501
